"Adj_Open","Adj_High","Adj_Low","Adj_Close","Adj_Volume","Date"
6.4711614947099,6.4908398805418,6.3773107315118,6.4711614947099,2089800,1993-03-15
6.3954753953566,6.6043690295718,6.3954753953566,6.5468475940633,3325800,1993-03-16
6.5468475940633,6.5468475940633,6.3576323456799,6.3576323456799,4476900,1993-03-17
6.3576323456799,6.4333184450333,6.24410319665,6.3197892960033,3229200,1993-03-18
6.3773107315118,6.3773107315118,6.2244248108181,6.2244248108181,3954000,1993-03-19
6.1684170972966,6.2637815824818,6.1502524334518,6.2637815824818,2697900,1993-03-22
6.2637815824818,6.3001109101714,6.1502524334518,6.1684170972966,2721300,1993-03-23
6.1880954831285,6.2244248108181,5.90351574956,6.0367232844218,5088900,1993-03-24
6.0367232844218,6.1108956617881,5.9792018489133,6.0548879482666,3733800,1993-03-25
6.0730526121114,6.2062601469733,6.0548879482666,6.1502524334518,4185600,1993-03-26
6.2062601469733,6.2637815824818,6.2062601469733,6.2244248108181,2197200,1993-03-29
6.2244248108181,6.2244248108181,6.1502524334518,6.1684170972966,1614300,1993-03-30
6.2005269765046,6.2188401253399,6.1425353385259,6.1608484873613,1911300,1993-03-31
6.2188401253399,6.3332973055609,6.2005269765046,6.2188401253399,2150400,1993-04-01
6.2188401253399,6.2188401253399,5.8937817335123,5.9319341269193,3041100,1993-04-02
5.989925764898,6.0860697962836,5.875468584677,6.0860697962836,4099200,1993-04-05
6.1043829451189,6.1043829451189,5.989925764898,5.989925764898,1578900,1993-04-06
6.0097650094696,6.1425353385259,5.9319341269193,6.1425353385259,5876100,1993-04-07
6.1806877319329,6.2188401253399,6.1226960939543,6.1425353385259,3199800,1993-04-08
6.2951449121539,6.4675937303535,6.2753056675823,6.4675937303535,3509400,1993-04-12
6.5622116660029,6.7331343884662,6.5438985171675,6.6186772082452,5934300,1993-04-13
6.6766688462238,6.6766688462238,6.4675937303535,6.5240592725959,2251500,1993-04-14
6.5240592725959,6.5805248148382,6.2753056675823,6.2951449121539,3673500,1993-04-15
6.2951449121539,6.3149841567255,6.2005269765046,6.3149841567255,2700300,1993-04-16
6.2951449121539,6.2951449121539,6.1425353385259,6.2005269765046,1783500,1993-04-19
6.2005269765046,6.2188401253399,5.913620978084,6.1425353385259,6395400,1993-04-20
6.1425353385259,6.1806877319329,5.951773371491,6.0662305517119,7251600,1993-04-21
6.0463913071403,6.1608484873613,5.9716126160626,5.9716126160626,7834200,1993-04-22
5.875468584677,5.9319341269193,5.761011404456,5.7808506490276,5907300,1993-04-23
5.7808506490276,5.83731619127,5.5519362885857,5.6282410753997,7616100,1993-04-26
5.6648673730704,5.83731619127,5.646554224235,5.7808506490276,5255400,1993-04-27
5.83731619127,5.951773371491,5.799163797863,5.83731619127,3144900,1993-04-28
5.8571554358416,5.913620978084,5.8174769466983,5.8937817335123,1850400,1993-04-29
5.875468584677,5.9319341269193,5.8174769466983,5.83731619127,2343600,1993-04-30
5.8571554358416,5.875468584677,5.8174769466983,5.8571554358416,2199300,1993-05-03
5.8571554358416,6.0860697962836,5.8571554358416,6.0280781583049,2719200,1993-05-04
6.0860697962836,6.1608484873613,5.8571554358416,5.875468584677,5046300,1993-05-05
5.8937817335123,5.951773371491,5.7808506490276,5.799163797863,3900300,1993-05-06
5.83731619127,5.83731619127,5.722859011049,5.7426982556206,1756800,1993-05-07
5.761011404456,5.8571554358416,5.761011404456,5.83731619127,1441800,1993-05-10
5.83731619127,6.0463913071403,5.799163797863,6.0280781583049,2325900,1993-05-11
6.0280781583049,6.0463913071403,5.9319341269193,6.0097650094696,1453500,1993-05-12
5.875468584677,5.9319341269193,5.6648673730704,5.684706617642,3639300,1993-05-13
5.6282410753997,5.646554224235,5.5137838951787,5.5885625862564,5389800,1993-05-14
5.570249437421,5.6282410753997,5.3794874703861,5.5137838951787,8010000,1993-05-17
5.5137838951787,5.5885625862564,5.4359530126284,5.493944650607,7476900,1993-05-18
5.5519362885857,5.7426982556206,5.4359530126284,5.7030197664774,5709900,1993-05-19
5.7030197664774,5.799163797863,5.684706617642,5.761011404456,3152100,1993-05-20
5.722859011049,5.7426982556206,5.570249437421,5.570249437421,2808000,1993-05-21
5.5519362885857,5.6648673730704,5.5519362885857,5.6282410753997,2277600,1993-05-24
5.646554224235,5.7426982556206,5.6282410753997,5.7030197664774,2683800,1993-05-25
5.7808506490276,5.989925764898,5.7426982556206,5.989925764898,3028800,1993-05-26
5.951773371491,5.989925764898,5.83731619127,5.8571554358416,2851200,1993-05-27
5.8174769466983,5.951773371491,5.7808506490276,5.8571554358416,2521500,1993-05-28
5.8937817335123,5.989925764898,5.83731619127,5.951773371491,1998600,1993-06-01
5.8937817335123,5.9319341269193,5.761011404456,5.799163797863,3053400,1993-06-02
5.799163797863,5.8174769466983,5.761011404456,5.7808506490276,1522200,1993-06-03
5.7426982556206,5.7426982556206,5.5885625862564,5.6648673730704,2065500,1993-06-04
5.684706617642,5.684706617642,5.3413350769791,5.4176398637931,5410200,1993-06-07
5.493944650607,5.6282410753997,5.493944650607,5.532097044014,3636000,1993-06-08
5.570249437421,5.7030197664774,5.5519362885857,5.684706617642,3187200,1993-06-09
5.684706617642,5.7426982556206,5.608401830828,5.7030197664774,1970100,1993-06-10
5.83731619127,5.913620978084,5.7426982556206,5.875468584677,3445200,1993-06-11
5.875468584677,5.951773371491,5.875468584677,5.9319341269193,3276900,1993-06-14
5.9319341269193,6.0280781583049,5.913620978084,5.9319341269193,2433600,1993-06-15
5.9319341269193,5.951773371491,5.875468584677,5.951773371491,2145000,1993-06-16
5.951773371491,6.0860697962836,5.9319341269193,6.0280781583049,2749200,1993-06-17
6.0280781583049,6.0463913071403,5.9319341269193,5.9319341269193,2809500,1993-06-18
5.989925764898,6.1226960939543,5.9319341269193,6.1226960939543,4551300,1993-06-21
6.1226960939543,6.2386793699116,6.0860697962836,6.2386793699116,3794100,1993-06-22
6.1425353385259,6.1806877319329,6.0280781583049,6.0662305517119,3176700,1993-06-23
6.0860697962836,6.2386793699116,6.0860697962836,6.2005269765046,3156600,1993-06-24
6.2005269765046,6.2386793699116,6.1608484873613,6.2386793699116,1457100,1993-06-25
6.2753056675823,6.4294413369465,6.2753056675823,6.3897628478032,2979300,1993-06-28
6.4028832393755,6.4228826344048,6.2505801541525,6.2890405292088,3217200,1993-06-29
6.2890405292088,6.3259624892628,6.2690411341795,6.2890405292088,2120400,1993-06-30
6.2890405292088,6.3259624892628,6.2305807591232,6.2505801541525,2742900,1993-07-01
6.2305807591232,6.2305807591232,6.1151996339542,6.1351990289835,2380200,1993-07-02
6.1721209890376,6.2305807591232,6.1536600090105,6.1921203840669,3195900,1993-07-06
6.2505801541525,6.2890405292088,6.2105813640939,6.2105813640939,3023100,1993-07-07
6.2105813640939,6.3259624892628,6.2105813640939,6.2505801541525,3139800,1993-07-08
6.2690411341795,6.2690411341795,6.2105813640939,6.2105813640939,1985400,1993-07-09
6.2105813640939,6.2505801541525,6.1921203840669,6.2305807591232,1575600,1993-07-12
6.2305807591232,6.2305807591232,6.0382788838416,6.0767392588979,2339400,1993-07-13
6.0767392588979,6.1151996339542,5.961358133729,5.9998185087853,2247600,1993-07-14
6.0198179038146,6.1351990289835,5.9998185087853,6.1151996339542,2260500,1993-07-15
6.1351990289835,6.1721209890376,6.0952002389249,6.1351990289835,2099700,1993-07-16
6.1721209890376,6.1921203840669,6.0767392588979,6.1151996339542,1982400,1993-07-19
6.1351990289835,6.1721209890376,5.9998185087853,6.1151996339542,4726200,1993-07-20
6.0952002389249,6.2105813640939,6.0767392588979,6.2105813640939,3030300,1993-07-21
6.2105813640939,6.2505801541525,6.1151996339542,6.1351990289835,3376200,1993-07-22
6.1536600090105,6.2105813640939,6.1351990289835,6.1921203840669,1829400,1993-07-23
6.2105813640939,6.2690411341795,6.1921203840669,6.2690411341795,1712400,1993-07-26
6.2505801541525,6.2690411341795,6.1536600090105,6.1921203840669,1935000,1993-07-27
6.2305807591232,6.2890405292088,6.1921203840669,6.2890405292088,2204700,1993-07-28
6.2890405292088,6.4028832393755,6.2890405292088,6.3259624892628,3465900,1993-07-29
6.3659612793214,6.3844222593484,6.3075015092358,6.3459618842921,2137200,1993-07-30
6.3459618842921,6.3659612793214,6.2690411341795,6.3075015092358,1668000,1993-08-02
6.3259624892628,6.4028832393755,6.3075015092358,6.4028832393755,2277000,1993-08-03
6.4613430094611,6.4998033845174,6.4028832393755,6.4998033845174,2499900,1993-08-04
6.57672413463,6.57672413463,6.4413436144318,6.4998033845174,1700100,1993-08-05
6.5198027795467,6.5198027795467,6.4228826344048,6.4613430094611,2077800,1993-08-06
6.4813424044904,6.4998033845174,6.4413436144318,6.4613430094611,1421100,1993-08-09
6.4998033845174,6.4998033845174,6.3659612793214,6.3844222593484,1922100,1993-08-10
6.4028832393755,6.4028832393755,6.3259624892628,6.3659612793214,1293000,1993-08-11
6.3259624892628,6.3659612793214,6.2690411341795,6.3459618842921,2674800,1993-08-12
6.3659612793214,6.4228826344048,6.3259624892628,6.3844222593484,1941000,1993-08-13
6.3844222593484,6.4613430094611,6.2305807591232,6.2690411341795,3429600,1993-08-16
6.2690411341795,6.2690411341795,6.1151996339542,6.1536600090105,2846700,1993-08-17
6.1921203840669,6.2105813640939,6.1151996339542,6.1536600090105,2816100,1993-08-18
6.1921203840669,6.1921203840669,6.0767392588979,6.0767392588979,1451100,1993-08-19
6.0952002389249,6.1536600090105,6.0582782788709,6.0582782788709,1875000,1993-08-20
6.0767392588979,6.1151996339542,6.0382788838416,6.0767392588979,1794600,1993-08-23
6.0952002389249,6.2305807591232,6.0198179038146,6.2105813640939,3078300,1993-08-24
6.2105813640939,6.3075015092358,6.1721209890376,6.2105813640939,3299700,1993-08-25
6.2305807591232,6.2690411341795,6.1536600090105,6.2505801541525,1297500,1993-08-26
6.2505801541525,6.2890405292088,6.2105813640939,6.2505801541525,1213500,1993-08-27
6.2505801541525,6.3075015092358,6.1921203840669,6.2105813640939,1963500,1993-08-30
6.1921203840669,6.2505801541525,6.1151996339542,6.2505801541525,2104500,1993-08-31
6.2505801541525,6.2505801541525,6.1536600090105,6.1536600090105,2257200,1993-09-01
6.1721209890376,6.2105813640939,6.1351990289835,6.1536600090105,2797800,1993-09-02
6.1536600090105,6.2690411341795,6.0952002389249,6.2305807591232,1862700,1993-09-03
6.2305807591232,6.3659612793214,6.2105813640939,6.3075015092358,2848800,1993-09-07
6.3075015092358,6.3844222593484,6.2690411341795,6.3075015092358,1930500,1993-09-08
6.3075015092358,6.6336454897134,6.2690411341795,6.6336454897134,7375800,1993-09-09
6.6336454897134,6.7874869899386,6.6336454897134,6.7690260099116,5705700,1993-09-10
6.7690260099116,6.7874869899386,6.6151845096863,6.6151845096863,4406100,1993-09-13
6.6336454897134,6.7121046548283,6.57672413463,6.6721058647697,3453300,1993-09-14
6.6721058647697,6.692105259799,6.5967235296593,6.6721058647697,3363600,1993-09-15
6.6721058647697,6.6721058647697,6.6336454897134,6.6536448847427,1247700,1993-09-16
6.6151845096863,6.692105259799,6.6151845096863,6.6721058647697,2904900,1993-09-17
6.6721058647697,6.7690260099116,6.6721058647697,6.7305656348553,1883400,1993-09-20
6.7305656348553,6.7690260099116,6.4998033845174,6.6336454897134,2583000,1993-09-21
6.6536448847427,6.7305656348553,6.6336454897134,6.692105259799,1330500,1993-09-22
6.7874869899386,6.8274857799972,6.7121046548283,6.7874869899386,2563500,1993-09-23
6.7690260099116,6.8459467600242,6.7305656348553,6.8074863849679,2327700,1993-09-24
6.8459467600242,6.9428669051662,6.8274857799972,6.9028681151076,3182100,1993-09-27
6.8644077400513,6.9613278851932,6.8644077400513,6.9428669051662,2374500,1993-09-28
6.9228675101369,6.9813272802225,6.9028681151076,6.9028681151076,4506600,1993-09-29
6.9534891479517,7.0325236802774,6.914746730145,6.9736352052112,2236200,1993-09-30
6.9534891479517,7.0123776230179,6.9534891479517,6.9937812624707,1827600,1993-10-01
7.0123776230179,7.0511200408247,7.0123776230179,7.0123776230179,2046600,1993-10-04
7.0123776230179,7.0511200408247,6.9348927874045,6.9937812624707,2289600,1993-10-05
7.0898624586314,7.1472012369853,7.0325236802774,7.0325236802774,5153100,1993-10-06
6.9937812624707,7.0511200408247,6.9348927874045,7.0325236802774,2232000,1993-10-07
7.0511200408247,7.0898624586314,6.9534891479517,6.9534891479517,1730400,1993-10-08
7.0325236802774,7.0325236802774,6.9348927874045,7.0123776230179,713100,1993-10-11
7.0325236802774,7.0697164013719,6.9937812624707,7.0511200408247,1527900,1993-10-12
7.0511200408247,7.1472012369853,7.0511200408247,7.1472012369853,2439000,1993-10-13
7.1673472942448,7.1859436547921,6.9348927874045,6.9937812624707,3458700,1993-10-14
7.0123776230179,7.0123776230179,6.7210346411113,6.7411806983708,3630000,1993-10-15
6.7613267556303,6.8186655339843,6.431241355917,6.5087261915305,5498700,1993-10-18
6.488580134271,6.6249534449506,6.2964177419496,6.3351601597563,10120500,1993-10-19
6.4498377164642,6.5087261915305,6.3723528808508,6.4126449953698,4571100,1993-10-20
6.488580134271,6.5474686093372,6.4498377164642,6.5087261915305,3152100,1993-10-21
6.52887224879,6.5676146665967,6.431241355917,6.4699837737237,3591300,1993-10-22
6.488580134271,6.5474686093372,6.3723528808508,6.488580134271,2102400,1993-10-25
6.488580134271,6.488580134271,6.2964177419496,6.3351601597563,5050800,1993-10-26
6.3537565203035,6.431241355917,6.2762716846901,6.3351601597563,4457100,1993-10-27
6.2964177419496,6.4126449953698,6.2964177419496,6.3351601597563,3138000,1993-10-28
6.3351601597563,6.3351601597563,6.1987868490766,6.2173832096239,2897700,1993-10-29
6.2173832096239,6.431241355917,6.2173832096239,6.4126449953698,2175600,1993-11-01
6.4126449953698,6.4126449953698,6.2762716846901,6.2964177419496,2744100,1993-11-02
6.3150141024968,6.3150141024968,6.0438171778497,6.1213020134632,6767100,1993-11-03
6.1987868490766,6.1987868490766,5.8315087282688,5.8702511460756,6989400,1993-11-04
5.8702511460756,6.0825595956564,5.8315087282688,6.0236711205902,6204000,1993-11-05
6.0438171778497,6.0639632351092,5.8888475066228,5.9663323422363,3116400,1993-11-08
6.0825595956564,6.1213020134632,5.947735981689,5.9849287027835,4761900,1993-11-09
5.947735981689,6.005074760043,5.8888475066228,6.005074760043,2006100,1993-11-10
6.005074760043,6.1027056529159,5.90744386717,5.9275899244295,2619000,1993-11-11
5.9663323422363,6.005074760043,5.947735981689,5.9663323422363,1905900,1993-11-12
5.9663323422363,5.9663323422363,5.8315087282688,5.8702511460756,2324700,1993-11-15
5.8888475066228,5.9275899244295,5.8315087282688,5.9275899244295,2387100,1993-11-16
5.9849287027835,6.0438171778497,5.7524741959431,5.8501050888161,3625800,1993-11-17
5.8702511460756,5.8702511460756,5.7726202532026,5.7912166137498,1696800,1993-11-18
5.7726202532026,5.7726202532026,5.6377966392352,5.7152814748487,4632600,1993-11-19
5.6563929997824,5.6749893603297,5.578908164169,5.5990542214285,3404100,1993-11-22
5.6563929997824,5.7524741959431,5.6176505819757,5.7338778353959,4434900,1993-11-23
5.7524741959431,5.8501050888161,5.7338778353959,5.7524741959431,3940800,1993-11-24
5.7524741959431,5.8113626710093,5.7524741959431,5.8113626710093,825300,1993-11-26
5.8702511460756,5.9663323422363,5.8702511460756,5.9275899244295,2032200,1993-11-29
5.9275899244295,6.0236711205902,5.8888475066228,5.9663323422363,1621800,1993-11-30
6.0236711205902,6.1398983740104,5.9849287027835,6.0438171778497,3159300,1993-12-01
6.0825595956564,6.1213020134632,6.005074760043,6.1027056529159,1302600,1993-12-02
6.1213020134632,6.1213020134632,6.0236711205902,6.1213020134632,1871700,1993-12-03
6.1600444312699,6.1801904885294,6.1027056529159,6.1600444312699,1971600,1993-12-06
6.1801904885294,6.2762716846901,6.1398983740104,6.2762716846901,2447700,1993-12-07
6.2762716846901,6.3351601597563,6.2375292668834,6.2561256274306,1738500,1993-12-08
6.3351601597563,6.3351601597563,6.2173832096239,6.2561256274306,1751700,1993-12-09
6.2173832096239,6.2173832096239,6.1027056529159,6.1213020134632,1864500,1993-12-10
6.0639632351092,6.0825595956564,5.9849287027835,6.0825595956564,2002500,1993-12-13
6.0825595956564,6.0825595956564,5.947735981689,6.0438171778497,1865400,1993-12-14
6.0438171778497,6.1027056529159,6.005074760043,6.005074760043,2073000,1993-12-15
6.0236711205902,6.1801904885294,6.0236711205902,6.0236711205902,2198100,1993-12-16
6.1027056529159,6.1398983740104,6.0438171778497,6.1398983740104,3737100,1993-12-17
6.1398983740104,6.2964177419496,6.1398983740104,6.2762716846901,2873700,1993-12-20
6.2375292668834,6.3150141024968,6.1987868490766,6.2375292668834,2184600,1993-12-21
6.2561256274306,6.2964177419496,6.2173832096239,6.2964177419496,1997700,1993-12-22
6.2964177419496,6.3150141024968,6.2762716846901,6.2964177419496,1299900,1993-12-23
6.3150141024968,6.4126449953698,6.2762716846901,6.4126449953698,1471200,1993-12-27
6.3924989381103,6.3924989381103,6.3351601597563,6.3351601597563,685800,1993-12-28
6.3537565203035,6.3723528808508,6.2173832096239,6.2561256274306,1700700,1993-12-29
6.2375292668834,6.2964177419496,6.2173832096239,6.2964177419496,2066700,1993-12-30
6.3357179269678,6.3748272968874,6.2574991871287,6.2762716846901,1585800,1993-12-31
6.2762716846901,6.3153810546096,6.198052944851,6.3153810546096,3214200,1994-01-03
6.356054799326,6.356054799326,6.2966085570483,6.3357179269678,2440200,1994-01-04
6.2966085570483,6.3153810546096,6.2574991871287,6.2762716846901,1745100,1994-01-05
6.3357179269678,6.3357179269678,6.14017107737,6.1792804472896,3106800,1994-01-06
6.2183898172091,6.3748272968874,6.2183898172091,6.356054799326,3071700,1994-01-07
6.356054799326,6.492155406646,6.3357179269678,6.4530460367265,2181600,1994-01-10
6.4733829090846,6.4733829090846,6.356054799326,6.4139366668069,2348700,1994-01-11
6.4530460367265,6.492155406646,6.3748272968874,6.4327091643683,2001300,1994-01-12
6.4139366668069,6.5109279042074,6.3951641692455,6.492155406646,3096600,1994-01-13
6.492155406646,6.550037274127,6.4530460367265,6.492155406646,2769000,1994-01-14
6.5312647765656,6.5907110188433,6.4327091643683,6.492155406646,3430500,1994-01-17
6.5109279042074,6.5312647765656,6.3153810546096,6.3357179269678,3756600,1994-01-18
6.3153810546096,6.3357179269678,6.0228429676114,6.0416154651728,8145300,1994-01-19
6.0416154651728,6.0619523375309,5.9258517302109,5.9446242277723,5243700,1994-01-20
5.9446242277723,5.9633967253336,5.846068615575,5.8867423602913,8094600,1994-01-21
5.8867423602913,5.9837335976918,5.8664054879332,5.9055148578527,7584900,1994-01-24
5.9055148578527,5.9258517302109,5.8069592456554,5.8272961180136,5227200,1994-01-25
5.846068615575,5.9837335976918,5.8272961180136,5.9258517302109,6293700,1994-01-26
5.9633967253336,6.0416154651728,5.9446242277723,6.0228429676114,3560100,1994-01-27
6.14017107737,6.14017107737,6.0807248350923,6.1213985798087,4384500,1994-01-28
6.1792804472896,6.2574991871287,6.14017107737,6.1792804472896,5171700,1994-01-31
6.1605079497282,6.1792804472896,6.0228429676114,6.0416154651728,5022000,1994-02-01
6.0807248350923,6.1213985798087,6.0228429676114,6.1213985798087,3367200,1994-02-02
6.1010617074505,6.1213985798087,5.8867423602913,5.9258517302109,4615200,1994-02-03
5.9258517302109,5.9633967253336,5.7490773781745,5.788186748094,9891300,1994-02-04
5.788186748094,5.8867423602913,5.7694142505327,5.8272961180136,5472600,1994-02-07
5.8272961180136,5.846068615575,5.7490773781745,5.7694142505327,3797700,1994-02-08
5.7694142505327,5.8664054879332,5.7694142505327,5.846068615575,2974200,1994-02-09
5.8664054879332,5.8867423602913,5.7694142505327,5.788186748094,2718600,1994-02-10
5.788186748094,5.8664054879332,5.7287405058163,5.7287405058163,2242500,1994-02-11
5.7490773781745,5.7694142505327,5.6911955106936,5.7099680082549,3293400,1994-02-14
5.7099680082549,5.7287405058163,5.652086140774,5.7287405058163,6871500,1994-02-15
5.7490773781745,5.7694142505327,5.7099680082549,5.7490773781745,2501100,1994-02-16
5.788186748094,5.846068615575,5.6911955106936,5.7287405058163,4932300,1994-02-17
5.7694142505327,5.788186748094,5.6911955106936,5.7099680082549,3020400,1994-02-18
5.7490773781745,5.8272961180136,5.6911955106936,5.8069592456554,3284100,1994-02-22
5.8272961180136,5.8867423602913,5.8069592456554,5.8664054879332,2510400,1994-02-23
5.846068615575,5.9258517302109,5.7490773781745,5.846068615575,3522000,1994-02-24
5.8867423602913,5.9258517302109,5.788186748094,5.9258517302109,1742400,1994-02-25
5.9633967253336,5.9837335976918,5.8272961180136,5.8272961180136,2007900,1994-02-28
5.846068615575,5.9055148578527,5.788186748094,5.8272961180136,3124800,1994-03-01
5.7287405058163,5.8069592456554,5.7287405058163,5.788186748094,2757600,1994-03-02
5.8069592456554,5.8069592456554,5.6317492684158,5.6317492684158,3877500,1994-03-03
5.7287405058163,5.7287405058163,5.6114123960577,5.6911955106936,3477300,1994-03-04
5.7099680082549,5.7694142505327,5.6911955106936,5.6911955106936,3264300,1994-03-07
5.7099680082549,5.7099680082549,5.652086140774,5.6911955106936,2622000,1994-03-08
5.6911955106936,5.6911955106936,5.5723030261381,5.6114123960577,3395100,1994-03-09
5.6114123960577,5.6114123960577,5.5723030261381,5.6114123960577,3537000,1994-03-10
5.6114123960577,5.7287405058163,5.5926398984963,5.6911955106936,5129400,1994-03-11
5.788186748094,5.9633967253336,5.7694142505327,5.9258517302109,5596800,1994-03-14
5.9258517302109,5.9837335976918,5.9258517302109,5.9633967253336,3251400,1994-03-15
5.9633967253336,6.1010617074505,5.9446242277723,6.1010617074505,4234800,1994-03-16
6.1010617074505,6.1213985798087,6.00407047005,6.0619523375309,2315400,1994-03-17
6.0416154651728,6.0416154651728,5.9837335976918,6.00407047005,3957600,1994-03-18
6.00407047005,6.00407047005,5.9258517302109,5.9633967253336,2065200,1994-03-21
5.9446242277723,6.1010617074505,5.9446242277723,6.00407047005,2269500,1994-03-22
6.00407047005,6.0807248350923,5.9446242277723,5.9837335976918,1848600,1994-03-23
5.9633967253336,6.00407047005,5.9055148578527,5.9446242277723,2156700,1994-03-24
5.9446242277723,5.9633967253336,5.8272961180136,5.8272961180136,1749300,1994-03-25
5.8664054879332,5.8867423602913,5.7490773781745,5.8069592456554,1930800,1994-03-28
5.788186748094,5.8069592456554,5.7287405058163,5.7287405058163,2843400,1994-03-29
5.6920327817115,5.7900622351744,5.5940033282487,5.6129767708544,4096500,1994-03-30
5.6129767708544,5.8311713608201,5.4548647491402,5.7521153499629,5024700,1994-03-31
5.652504776283,5.7315607871401,5.6129767708544,5.6714782188887,2387700,1994-04-04
5.7315607871401,5.7900622351744,5.6129767708544,5.7521153499629,2484600,1994-04-05
5.7521153499629,5.7900622351744,5.652504776283,5.7521153499629,2445900,1994-04-06
5.7900622351744,6.0683393933914,5.7710887925687,6.00825682514,4100100,1994-04-07
5.9687288197114,6.0683393933914,5.8896728088543,5.9497553771057,3961200,1994-04-08
5.9497553771057,6.1663688468542,5.9497553771057,6.1268408414256,3108900,1994-04-11
6.1062862786028,6.186923409677,6.0873128359971,6.0873128359971,3848100,1994-04-12
6.1458142840313,6.1458142840313,5.9497553771057,5.9687288197114,3686100,1994-04-13
5.9687288197114,6.0477848305685,5.8691182460315,6.00825682514,2197200,1994-04-14
5.9892833825343,6.0477848305685,5.9687288197114,6.0272302677457,1516200,1994-04-15
6.0272302677457,6.0873128359971,5.9292008142829,5.9292008142829,1649400,1994-04-18
